Country Name,Country Code,Classification Name,Classification Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Nepal,NPL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,41.2619171142578,..,..,..,53.9810256958008,..,..
Nepal,NPL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,28.2686958312988,29.0278759002686,30.0877494812012,30.68798828125,31.1004905700684,..,..
Nepal,NPL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,12.1942939758301,..,..,..,10.8455390930176,..,..
Nepal,NPL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,28.3568172454834,..,..,..,30.9431591033936,..,..
Nepal,NPL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,19.0145244598389,..,..,..,17.3206024169922,..,..
Netherlands,NLD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,0.923996984958649,..,..,..,0.899433135986328,..,..
Netherlands,NLD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.829007923603058,0.820941507816315,0.804516315460205,0.786631524562836,0.772791385650635,..,..
Netherlands,NLD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,0.703152656555176,..,..,..,0.612836420536041,..,..
Netherlands,NLD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,0.832106471061707,..,..,..,0.777240216732025,..,..
Netherlands,NLD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,0.974761784076691,..,..,..,0.767803311347961,..,..
New Zealand,NZL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,1.65566265583038,..,..,..,1.61204063892365,..,..
New Zealand,NZL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1.40987586975098,1.44330668449402,1.40034019947052,1.37665379047394,1.38717293739319,..,..
New Zealand,NZL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,0.85105836391449,..,..,..,0.766690611839294,..,..
New Zealand,NZL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,1.38275671005249,..,..,..,1.36502695083618,..,..
New Zealand,NZL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,1.94080209732056,..,..,..,1.91971063613892,..,..
Nicaragua,NIC,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,12.429126739502,..,..,..,15.4121713638306,..,..
Nicaragua,NIC,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,10.2049779891968,10.5123462677002,10.7546968460083,10.7268114089966,10.9441957473755,..,..
Nicaragua,NIC,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,5.98766660690308,..,..,..,4.89155054092407,..,..
Nicaragua,NIC,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,9.7767276763916,..,..,..,10.3415060043335,..,..
Nicaragua,NIC,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,7.47392511367798,..,..,..,5.04879140853882,..,..
Niger,NER,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,272.460784912109,..,..,..,317.541229248047,..,..
Niger,NER,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,228.526779174805,225.605102539063,208.821365356445,201.198608398438,193.448135375977,..,..
Niger,NER,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,166.194915771484,..,..,..,145.739837646484,..,..
Niger,NER,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,232.87858581543,..,..,..,196.532104492188,..,..
Niger,NER,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,146.81037902832,..,..,..,67.0723037719727,..,..
Nigeria,NGA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,97.0858459472656,..,..,..,150.37516784668,..,..
Nigeria,NGA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,106.57689666748,114.440361022949,120.52278137207,128.224151611328,140.316452026367,..,..
Nigeria,NGA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,57.9726104736328,..,..,..,63.4843139648438,..,..
Nigeria,NGA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,100.877220153809,..,..,..,130.395446777344,..,..
Nigeria,NGA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,95.0300979614258,..,..,..,96.3322982788086,..,..
North America (Benchmark),NAB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,..,..,..,..,..,..,..
North America (Benchmark),NAB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,..,..,..,..,..,..,..
North America (Benchmark),NAB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
North America (Benchmark),NAB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,..,..,..,..,..,..,..
North America (Benchmark),NAB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,..,..,..,..,..,..,..
North Macedonia,MKD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,32.7664527893066,..,..,..,32.7856140136719,..,..
North Macedonia,MKD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,19.055721282959,19.2784004211426,18.5638847351074,18.5637340545654,17.5853290557861,..,..
North Macedonia,MKD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,9.42687511444092,..,..,..,8.46940994262695,..,..
North Macedonia,MKD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,17.9810924530029,..,..,..,16.6246509552002,..,..
North Macedonia,MKD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,16.6880016326904,..,..,..,11.4060764312744,..,..
Norway,NOR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,10.597282409668,..,..,..,10.8991556167603,..,..
Norway,NOR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,10.3332014083862,10.3254346847534,10.1633758544922,10.1804933547974,9.97511291503906,..,..
Norway,NOR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,9.04805088043213,..,..,..,8.43325519561768,..,..
Norway,NOR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,10.27809715271,..,..,..,9.87282085418701,..,..
Norway,NOR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,8.92083168029785,..,..,..,7.15395736694336,..,..
Oman,OMN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,0.227361157536507,..,..,..,0.301429510116577,..,..
Oman,OMN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.2120001912117,0.202137067914009,0.195607349276543,0.191362112760544,0.198172271251678,..,..
Oman,OMN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,0.188679039478302,..,..,..,0.134553372859955,..,..
Oman,OMN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,0.216875612735748,..,..,..,0.201437219977379,..,..
Oman,OMN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,0.201989814639091,..,..,..,0.135067254304886,..,..
Pakistan,PAK,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,48.9976654052734,..,..,..,63.6528167724609,..,..
Pakistan,PAK,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,31.1722316741943,32.628719329834,35.3424530029297,37.4901275634766,40.0657119750977,..,..
Pakistan,PAK,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,18.548807144165,..,..,..,21.8877925872803,..,..
Pakistan,PAK,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,31.5767288208008,..,..,..,41.1245346069336,..,..
Pakistan,PAK,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,19.6704063415527,..,..,..,25.202880859375,..,..
Panama,PAN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,0.632319808006287,..,..,..,0.623139500617981,..,..
Panama,PAN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.443233758211136,0.474950581789017,0.489636063575745,0.501635015010834,0.518973410129547,..,..
Panama,PAN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,0.500729441642761,..,..,..,0.489869177341461,..,..
Panama,PAN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,0.428554534912109,..,..,..,0.488083451986313,..,..
Panama,PAN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,0.267673373222351,..,..,..,0.333945155143738,..,..
Paraguay,PRY,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,3257.28588867188,..,..,..,3626.42700195313,..,..
Paraguay,PRY,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,2282.44946289063,2384.62622070313,2423.59130859375,2440.1767578125,2540.39721679688,..,..
Paraguay,PRY,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1626.04675292969,..,..,..,1625.9638671875,..,..
Paraguay,PRY,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,2241.97705078125,..,..,..,2525.37622070313,..,..
Paraguay,PRY,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,1449.20922851563,..,..,..,1701.21154785156,..,..
Peru,PER,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,2.3685667514801,..,..,..,2.37783336639404,..,..
Peru,PER,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1.75546181201935,1.75607872009277,1.74002313613892,1.70717310905457,1.73252594470978,..,..
Peru,PER,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1.11250555515289,..,..,..,0.775203466415405,..,..
Peru,PER,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,1.70388519763947,..,..,..,1.70288002490997,..,..
Peru,PER,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,1.79990673065186,..,..,..,1.98355674743652,..,..
Philippines,PHL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,23.2387256622314,..,..,..,27.6697597503662,..,..
Philippines,PHL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,18.8153686523438,19.3319339752197,19.1909370422363,19.1451148986816,19.2312870025635,..,..
Philippines,PHL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,12.5314292907715,..,..,..,11.72838306427,..,..
Philippines,PHL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,18.6417427062988,..,..,..,18.9824066162109,..,..
Philippines,PHL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,17.548023223877,..,..,..,13.2897214889526,..,..
Poland,POL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,2.60751843452454,..,..,..,3.08371806144714,..,..
Poland,POL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1.66644310951233,1.67805659770966,1.62822997570038,1.61267507076263,1.64119172096252,..,..
Poland,POL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1.01928460597992,..,..,..,0.859777271747589,..,..
Poland,POL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,1.62390005588531,..,..,..,1.61015284061432,..,..
Poland,POL,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,1.23773300647736,..,..,..,0.991511225700378,..,..
Portugal,PRT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,0.872956871986389,..,..,..,0.846444487571716,..,..
Portugal,PRT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.60910177230835,0.599216818809509,0.577861905097961,0.572936236858368,0.557082831859589,..,..
Portugal,PRT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,0.43833264708519,..,..,..,0.377578437328339,..,..
Portugal,PRT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,0.597213804721832,..,..,..,0.546845257282257,..,..
Portugal,PRT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,0.589188873767853,..,..,..,0.459179133176804,..,..
Puerto Rico,PRI,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,..,..,..,..,..,..,..
Puerto Rico,PRI,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.983953893184662,0.95050772296585,0.913040968168931,0.876945121103383,0.838202953338623,..,..
Puerto Rico,PRI,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
Puerto Rico,PRI,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,..,..,..,..,..,..,..
Puerto Rico,PRI,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,..,..,..,..,..,..,..
Qatar,QAT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,3.0173499584198,..,..,..,3.75146055221558,..,..
Qatar,QAT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,2.68738794326782,2.55821394920349,2.50704050064087,2.56814289093018,2.66497564315796,..,..
Qatar,QAT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1.81627452373505,..,..,..,1.55477666854858,..,..
Qatar,QAT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,2.61339116096497,..,..,..,2.49097657203674,..,..
Qatar,QAT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,3.35731101036072,..,..,..,2.630122423172,..,..
Romania,ROU,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,2.71282005310059,..,..,..,3.03666353225708,..,..
Romania,ROU,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1.59551703929901,1.63773393630981,1.59277510643005,1.5541672706604,1.56635975837708,..,..
Romania,ROU,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,0.712729036808014,..,..,..,0.561812341213226,..,..
Romania,ROU,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,1.53468704223633,..,..,..,1.53672683238983,..,..
Romania,ROU,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,1.47594583034515,..,..,..,1.27576220035553,..,..
Russian Federation,RUT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,39.2400321960449,..,..,..,40.556526184082,..,..
Russian Federation,RUT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,22.0421714782715,22.9074573516846,22.7099113464355,22.5798645019531,23.3570709228516,..,..
Russian Federation,RUT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,10.6455869674683,..,..,..,11.3697957992554,..,..
Russian Federation,RUT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,21.2157173156738,..,..,..,22.5835514068604,..,..
Russian Federation,RUT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,19.4813709259033,..,..,..,19.2698421478271,..,..
Rwanda,RWA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,361.679321289063,..,..,..,300.758453369141,..,..
Rwanda,RWA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,275.810546875,271.157287597656,270.926147460938,281.446594238281,269.802673339844,..,..
Rwanda,RWA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,183.568298339844,..,..,..,162.189270019531,..,..
Rwanda,RWA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,285.038513183594,..,..,..,278.311157226563,..,..
Rwanda,RWA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,293.060668945313,..,..,..,158.493560791016,..,..
San Marino,SMR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,..,..,..,..,..,..,..
San Marino,SMR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,0.7832270860672,0.777216501605376,0.770729044350388,0.764024220329682,0.748575985431671,..,..
San Marino,SMR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
San Marino,SMR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,..,..,..,..,..,..,..
San Marino,SMR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,..,..,..,..,..,..,..
Sao Tome and Principe,STP,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,13.8297309875488,..,..,..,10.7443876266479,..,..
Sao Tome and Principe,STP,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,9.76709175109863,9.31296920776367,8.89701652526855,8.91402626037598,8.45195198059082,..,..
Sao Tome and Principe,STP,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,4.95974254608154,..,..,..,3.98565340042114,..,..
Sao Tome and Principe,STP,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,9.0715970993042,..,..,..,7.89146900177002,..,..
Sao Tome and Principe,STP,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,7.47512578964233,..,..,..,3.94446277618408,..,..
Saudi Arabia,SAU,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,2.3996913433075,..,..,..,3.47160577774048,..,..
Saudi Arabia,SAU,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,1.70656561851501,1.82404959201813,1.83130395412445,1.97399258613586,1.96092748641968,..,..
Saudi Arabia,SAU,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1.58378159999847,..,..,..,1.63769328594208,..,..
Saudi Arabia,SAU,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,1.68338465690613,..,..,..,1.9391530752182,..,..
Saudi Arabia,SAU,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,0.996847450733185,..,..,..,0.826936483383179,..,..
Senegal,SEN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,225.631134033203,..,..,..,270.734405517578,..,..
Senegal,SEN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,221.479568481445,218.658615112305,215.883163452148,214.420700073242,208.993438720703,..,..
Senegal,SEN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,137.485595703125,..,..,..,149.343841552734,..,..
Senegal,SEN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,224.088912963867,..,..,..,205.981155395508,..,..
Senegal,SEN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,155.559967041016,..,..,..,99.0431747436523,..,..
Serbia,SRB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"1105000:FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",1105000,75.3100128173828,..,..,..,79.0042037963867,..,..
Serbia,SRB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9020000:ACTUAL INDIVIDUAL CONSUMPTION,9020000,40.881031036377,41.074104309082,39.5911598205566,39.883186340332,40.5410385131836,..,..
Serbia,SRB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,19.3730545043945,..,..,..,19.5294456481934,..,..
Serbia,SRB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9280000:TOTAL CONSUMPTION,9280000,38.263729095459,..,..,..,38.6326141357422,..,..
Serbia,SRB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,"9060000:ACTUAL HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",9060000,30.7929706573486,..,..,..,24.7333927154541,..,..
