Entity,Code,Year,"Age-standardized deaths from respiratory diseases in both sexes per 100,000 people"
Georgia,GEO,2019,21.66718
Georgia,GEO,2020,19.411484
Georgia,GEO,2021,18.487427
Germany,DEU,1990,23.73306
Germany,DEU,1991,23.452492
Germany,DEU,1992,21.960566
Germany,DEU,1993,22.779926
Germany,DEU,1994,21.712288
Germany,DEU,1995,22.194912
Germany,DEU,1996,21.840412
Germany,DEU,1997,19.768572
Germany,DEU,1998,18.770813
Germany,DEU,1999,18.848518
Germany,DEU,2000,18.754784
Germany,DEU,2001,17.326702
Germany,DEU,2002,18.923191
Germany,DEU,2003,19.560259
Germany,DEU,2004,17.82533
Germany,DEU,2005,18.284376
Germany,DEU,2006,17.251196
Germany,DEU,2007,17.697678
Germany,DEU,2008,17.715988
Germany,DEU,2009,18.978376
Germany,DEU,2010,18.651627
Germany,DEU,2011,18.35663
Germany,DEU,2012,18.217375
Germany,DEU,2013,19.83266
Germany,DEU,2014,18.36289
Germany,DEU,2015,20.249294
Germany,DEU,2016,19.281694
Germany,DEU,2017,19.90977
Germany,DEU,2018,20.127968
Germany,DEU,2019,19.315144
Germany,DEU,2020,18.040186
Greece,GRC,1961,15.762871
Greece,GRC,1962,16.014269
Greece,GRC,1963,17.696457
Greece,GRC,1964,22.06612
Greece,GRC,1965,18.533613
Greece,GRC,1966,19.655346
Greece,GRC,1967,22.179585
Greece,GRC,1968,34.972458
Greece,GRC,1969,34.949238
Greece,GRC,1970,31.665516
Greece,GRC,1971,31.868261
Greece,GRC,1972,29.738523
Greece,GRC,1973,31.443018
Greece,GRC,1974,31.110538
Greece,GRC,1975,33.74752
Greece,GRC,1976,31.262442
Greece,GRC,1977,31.413103
Greece,GRC,1978,27.436934
Greece,GRC,1979,27.86452
Greece,GRC,1980,29.02894
Greece,GRC,1981,27.865833
Greece,GRC,1982,25.219915
Greece,GRC,1983,26.953009
Greece,GRC,1984,23.461731
Greece,GRC,1985,24.76638
Greece,GRC,1986,20.598
Greece,GRC,1987,20.732105
Greece,GRC,1988,20.146938
Greece,GRC,1989,20.967663
Greece,GRC,1990,21.184492
Greece,GRC,1991,21.948652
Greece,GRC,1992,23.824394
Greece,GRC,1993,21.177732
Greece,GRC,1994,19.380503
Greece,GRC,1995,20.825504
Greece,GRC,1996,19.124243
Greece,GRC,1997,18.147852
Greece,GRC,1998,21.191704
Greece,GRC,1999,24.406683
Greece,GRC,2000,24.521154
Greece,GRC,2001,21.084112
Greece,GRC,2002,22.408558
Greece,GRC,2003,18.93962
Greece,GRC,2004,18.977236
Greece,GRC,2005,18.553389
Greece,GRC,2006,21.213774
Greece,GRC,2007,22.495825
Greece,GRC,2008,22.148912
Greece,GRC,2009,22.303791
Greece,GRC,2010,21.015993
Greece,GRC,2011,18.701523
Greece,GRC,2012,18.439552
Greece,GRC,2013,17.15649
Greece,GRC,2014,20.404655
Greece,GRC,2015,22.14525
Greece,GRC,2016,18.817833
Greece,GRC,2017,18.058477
Greece,GRC,2018,16.241863
Greece,GRC,2019,17.108604
Greece,GRC,2020,15.5195
Grenada,GRD,1985,32.244358
Grenada,GRD,1988,32.90741
Grenada,GRD,1989,11.3930435
Grenada,GRD,1990,31.14953
Grenada,GRD,1991,23.35571
Grenada,GRD,1992,29.665369
Grenada,GRD,1993,51.476673
Grenada,GRD,1994,20.413567
Grenada,GRD,1995,21.413704
Grenada,GRD,1996,16.60268
Grenada,GRD,2001,23.140486
Grenada,GRD,2002,44.0573
Grenada,GRD,2003,21.578318
Grenada,GRD,2004,28.238596
Grenada,GRD,2005,19.612633
Grenada,GRD,2006,9.859052
Grenada,GRD,2007,22.636158
Grenada,GRD,2008,20.306559
Grenada,GRD,2009,15.408737
Grenada,GRD,2010,21.133127
Grenada,GRD,2011,17.374372
Grenada,GRD,2012,9.394196
Grenada,GRD,2013,11.291313
Grenada,GRD,2014,11.624989
Grenada,GRD,2015,11.290268
Grenada,GRD,2016,9.74922
Grenada,GRD,2017,13.598546
Grenada,GRD,2018,17.35327
Grenada,GRD,2019,32.109386
Grenada,GRD,2020,23.192118
Grenada,GRD,2021,18.025621
Guadeloupe,GLP,1974,17.088596
Guadeloupe,GLP,1981,11.574985
Guadeloupe,GLP,2000,9.507354
Guadeloupe,GLP,2001,8.813193
Guadeloupe,GLP,2002,9.87001
Guadeloupe,GLP,2003,8.230409
Guadeloupe,GLP,2004,8.934288
Guadeloupe,GLP,2005,9.283575
Guadeloupe,GLP,2006,10.29892
Guadeloupe,GLP,2007,7.9739056
Guadeloupe,GLP,2008,8.8336
Guadeloupe,GLP,2009,9.579795
Guadeloupe,GLP,2010,8.090477
Guadeloupe,GLP,2011,8.349313
Guadeloupe,GLP,2012,8.179846
Guadeloupe,GLP,2013,8.183664
Guadeloupe,GLP,2014,10.37649
Guadeloupe,GLP,2015,8.52885
Guadeloupe,GLP,2016,9.173633
Guatemala,GTM,1963,27.901033
Guatemala,GTM,1964,20.10067
Guatemala,GTM,1965,15.548875
Guatemala,GTM,1966,13.833891
Guatemala,GTM,1967,11.675766
Guatemala,GTM,1968,18.405727
Guatemala,GTM,1969,38.21028
Guatemala,GTM,1970,39.534626
Guatemala,GTM,1971,33.334484
Guatemala,GTM,1974,33.870617
Guatemala,GTM,1975,34.248325
Guatemala,GTM,1976,28.72391
Guatemala,GTM,1977,25.411234
Guatemala,GTM,1978,24.271368
Guatemala,GTM,1979,21.765095
Guatemala,GTM,1980,24.013166
Guatemala,GTM,1981,24.549255
Guatemala,GTM,1984,27.219275
Guatemala,GTM,1986,35.987373
Guatemala,GTM,1987,30.799053
Guatemala,GTM,1988,29.57402
Guatemala,GTM,1989,28.907427
Guatemala,GTM,1990,31.226713
Guatemala,GTM,1991,31.785961
Guatemala,GTM,1992,38.993637
Guatemala,GTM,1993,41.495113
Guatemala,GTM,1994,34.72889
Guatemala,GTM,1995,26.318066
Guatemala,GTM,1996,24.114454
Guatemala,GTM,1997,25.85305
Guatemala,GTM,1998,23.570915
Guatemala,GTM,1999,25.907675
Guatemala,GTM,2000,23.447533
Guatemala,GTM,2001,23.356857
Guatemala,GTM,2002,19.80495
Guatemala,GTM,2003,21.283262
Guatemala,GTM,2004,21.4008
Guatemala,GTM,2005,24.215557
Guatemala,GTM,2006,23.600277
Guatemala,GTM,2007,21.870075
Guatemala,GTM,2008,19.84993
Guatemala,GTM,2009,24.472483
Guatemala,GTM,2010,21.64319
Guatemala,GTM,2011,22.65251
Guatemala,GTM,2012,19.548439
Guatemala,GTM,2013,21.11044
Guatemala,GTM,2014,20.941792
Guatemala,GTM,2015,24.04601
Guatemala,GTM,2016,23.136148
Guatemala,GTM,2017,22.310371
Guatemala,GTM,2018,21.911438
Guatemala,GTM,2019,22.299496
Guatemala,GTM,2020,17.888128
Guatemala,GTM,2021,18.310677
Guyana,GUY,1977,65.15644
Guyana,GUY,1984,22.101046
Guyana,GUY,1988,28.692911
Guyana,GUY,1989,24.599255
Guyana,GUY,1990,25.583735
Guyana,GUY,1991,21.954071
Guyana,GUY,1992,21.35278
Guyana,GUY,1993,18.48415
Guyana,GUY,1994,24.309011
Guyana,GUY,1995,22.51892
Guyana,GUY,1996,25.027847
Guyana,GUY,1997,24.609451
Guyana,GUY,1998,26.701115
Guyana,GUY,1999,19.216
Guyana,GUY,2001,30.143734
Guyana,GUY,2002,23.297613
Guyana,GUY,2003,16.86918
Guyana,GUY,2004,22.206802
Guyana,GUY,2005,20.305096
Guyana,GUY,2006,19.443384
Guyana,GUY,2007,16.598013
Guyana,GUY,2008,16.52481
Guyana,GUY,2009,17.766088
Guyana,GUY,2010,21.525831
Guyana,GUY,2011,14.015128
Guyana,GUY,2012,17.602816
Guyana,GUY,2013,26.157211
Guyana,GUY,2014,20.966566
Guyana,GUY,2015,22.24241
Guyana,GUY,2016,20.754932
Guyana,GUY,2017,26.889442
Guyana,GUY,2018,24.741955
Guyana,GUY,2019,19.369226
Hong Kong,HKG,1955,24.75579
Hong Kong,HKG,1956,28.309816
Hong Kong,HKG,1957,27.670156
Hong Kong,HKG,1958,27.109114
Hong Kong,HKG,1959,31.072166
Hong Kong,HKG,1960,24.567778
Hong Kong,HKG,1961,16.705948
Hong Kong,HKG,1962,16.39422
Hong Kong,HKG,1963,17.657183
Hong Kong,HKG,1964,17.49008
Hong Kong,HKG,1965,14.481933
Hong Kong,HKG,1966,21.613937
Hong Kong,HKG,1967,25.574337
Hong Kong,HKG,1968,34.79688
Hong Kong,HKG,1969,40.300304
Hong Kong,HKG,1970,44.5775
Hong Kong,HKG,1971,41.53485
Hong Kong,HKG,1972,48.47649
Hong Kong,HKG,1973,39.5915
Hong Kong,HKG,1974,40.755318
Hong Kong,HKG,1975,36.95119
Hong Kong,HKG,1976,38.78274
Hong Kong,HKG,1977,38.928246
Hong Kong,HKG,1978,34.658894
Hong Kong,HKG,1979,40.235336
Hong Kong,HKG,1980,40.90295
Hong Kong,HKG,1981,40.315075
Hong Kong,HKG,1982,44.0411
Hong Kong,HKG,1983,47.544395
Hong Kong,HKG,1984,49.273354
Hong Kong,HKG,1985,50.231895
Hong Kong,HKG,1986,51.423756
Hong Kong,HKG,1987,52.719498
Hong Kong,HKG,1988,51.10488
Hong Kong,HKG,1989,51.32463
Hong Kong,HKG,1990,54.969887
Hong Kong,HKG,1991,51.21912
Hong Kong,HKG,1992,60.326107
Hong Kong,HKG,1993,54.22016
Hong Kong,HKG,1994,49.130455
Hong Kong,HKG,1995,35.101315
Hong Kong,HKG,1996,35.115078
Hong Kong,HKG,1997,30.459343
Hong Kong,HKG,1998,30.325119
Hong Kong,HKG,1999,32.268642
Hong Kong,HKG,2000,29.921616
Hong Kong,HKG,2001,27.473135
Hong Kong,HKG,2002,25.80326
Hong Kong,HKG,2003,25.596031
Hong Kong,HKG,2004,25.058008
Hong Kong,HKG,2005,25.164015
Hong Kong,HKG,2006,20.856958
Hong Kong,HKG,2007,21.021532
Hong Kong,HKG,2008,20.833519
Hong Kong,HKG,2009,19.003567
Hong Kong,HKG,2010,19.63555
Hong Kong,HKG,2011,18.066353
Hong Kong,HKG,2012,17.427225
Hong Kong,HKG,2013,15.358802
Hong Kong,HKG,2014,14.659825
Hong Kong,HKG,2015,14.148335
Hong Kong,HKG,2016,13.110359
Hong Kong,HKG,2017,12.210228
Hungary,HUN,1955,21.127214
Hungary,HUN,1956,27.373976
Hungary,HUN,1957,30.657808
Hungary,HUN,1958,28.660078
Hungary,HUN,1959,24.61843
Hungary,HUN,1960,22.571543
Hungary,HUN,1961,17.390997
Hungary,HUN,1962,22.884829
Hungary,HUN,1963,20.25277
Hungary,HUN,1964,18.828543
Hungary,HUN,1965,22.86074
Hungary,HUN,1966,21.371311
Hungary,HUN,1967,24.332558
Hungary,HUN,1968,26.630272
Hungary,HUN,1969,22.126825
Hungary,HUN,1970,20.423414
Hungary,HUN,1971,22.517027
Hungary,HUN,1972,21.16617
Hungary,HUN,1973,22.781607
Hungary,HUN,1974,23.253872
Hungary,HUN,1975,30.028097
Hungary,HUN,1976,33.09143
Hungary,HUN,1977,37.49587
Hungary,HUN,1978,37.604435
Hungary,HUN,1979,35.76383
Hungary,HUN,1980,51.20791
Hungary,HUN,1981,42.696854
Hungary,HUN,1982,39.39812
Hungary,HUN,1983,41.57376
Hungary,HUN,1984,40.365288
Hungary,HUN,1985,39.893024
Hungary,HUN,1986,37.785286
Hungary,HUN,1987,34.092278
Hungary,HUN,1988,31.573784
Hungary,HUN,1989,34.675163
Hungary,HUN,1990,34.966026
Hungary,HUN,1991,32.81793
Hungary,HUN,1992,34.769493
Hungary,HUN,1993,35.268738
Hungary,HUN,1994,34.05922
Hungary,HUN,1995,32.23561
Hungary,HUN,1996,29.285334
Hungary,HUN,1997,26.34273
Hungary,HUN,1998,24.813826
Hungary,HUN,1999,29.132687
Hungary,HUN,2000,24.530062
Hungary,HUN,2001,20.075605
Hungary,HUN,2002,21.439949
Hungary,HUN,2003,25.09943
Hungary,HUN,2004,23.825274
Hungary,HUN,2005,30.231627
Hungary,HUN,2006,30.027739
Hungary,HUN,2007,31.53864
Hungary,HUN,2008,28.266756
Hungary,HUN,2009,28.437344
Hungary,HUN,2010,27.297842
Hungary,HUN,2011,28.286104
Hungary,HUN,2012,28.801458
Hungary,HUN,2013,29.264456
Hungary,HUN,2014,28.546339
Hungary,HUN,2015,33.525986
Hungary,HUN,2016,28.735544
Hungary,HUN,2017,31.564249
Hungary,HUN,2018,31.23127
Hungary,HUN,2019,31.636583
Hungary,HUN,2020,26.992983
Hungary,HUN,2021,24.637484
Hungary,HUN,2022,25.345306
Iceland,ISL,1951,9.979589
Iceland,ISL,1952,11.514844
Iceland,ISL,1953,13.572783
Iceland,ISL,1954,12.520887
Iceland,ISL,1955,10.976292
Iceland,ISL,1956,14.180988
Iceland,ISL,1957,6.9419036
Iceland,ISL,1958,6.2099752
Iceland,ISL,1959,9.515401
Iceland,ISL,1960,13.810958
Iceland,ISL,1961,12.316347
Iceland,ISL,1962,8.923427
Iceland,ISL,1963,14.968414
Iceland,ISL,1964,14.234243
Iceland,ISL,1965,8.861499
Iceland,ISL,1966,7.1756916
Iceland,ISL,1967,9.284585
Iceland,ISL,1968,9.273628
Iceland,ISL,1969,15.337705
Iceland,ISL,1970,8.272572
Iceland,ISL,1971,15.331878
Iceland,ISL,1972,18.036375
Iceland,ISL,1973,14.789141
Iceland,ISL,1974,11.707758
Iceland,ISL,1975,13.909638
Iceland,ISL,1976,13.357942
Iceland,ISL,1977,9.836214
Iceland,ISL,1978,10.079494
Iceland,ISL,1979,12.277423
Iceland,ISL,1980,10.876549
Iceland,ISL,1981,17.173552
Iceland,ISL,1982,13.474616
Iceland,ISL,1983,14.21949
Iceland,ISL,1984,17.930946
Iceland,ISL,1985,16.298965
Iceland,ISL,1986,18.127325
Iceland,ISL,1987,17.56536
Iceland,ISL,1988,18.857323
Iceland,ISL,1989,18.352163
Iceland,ISL,1990,17.909899
Iceland,ISL,1991,21.235426
Iceland,ISL,1992,20.976154
Iceland,ISL,1993,15.95055
Iceland,ISL,1994,21.464256
Iceland,ISL,1995,19.252016
Iceland,ISL,1996,23.400593
Iceland,ISL,1997,18.533005
Iceland,ISL,1998,20.427528
Iceland,ISL,1999,22.373022
Iceland,ISL,2000,21.05938
Iceland,ISL,2001,18.731691
Iceland,ISL,2002,21.223381
Iceland,ISL,2003,19.230745
Iceland,ISL,2004,17.572649
Iceland,ISL,2005,18.699896
Iceland,ISL,2006,18.765463
Iceland,ISL,2007,20.860218
Iceland,ISL,2008,17.813625
Iceland,ISL,2009,21.718441
Iceland,ISL,2010,21.544878
Iceland,ISL,2011,17.893457
Iceland,ISL,2012,16.329884
Iceland,ISL,2013,17.262646
Iceland,ISL,2014,15.770788
Iceland,ISL,2015,16.07079
Iceland,ISL,2016,19.353678
Iceland,ISL,2017,20.301779
Iceland,ISL,2018,20.440187
Iceland,ISL,2019,14.175131
Iceland,ISL,2020,16.109993
Iceland,ISL,2021,16.798122
Iceland,ISL,2022,20.346622
Iran,IRN,2013,19.75724
Iran,IRN,2014,18.958818
Iran,IRN,2015,24.11894
Iran,IRN,2016,21.972254
Iran,IRN,2017,27.72346
Iraq,IRQ,2008,12.5228815
Iraq,IRQ,2015,10.886238
Iraq,IRQ,2016,11.972445
Ireland,IRL,1950,34.751
Ireland,IRL,1951,46.596573
Ireland,IRL,1952,31.997965
Ireland,IRL,1953,33.92887
Ireland,IRL,1954,34.421177
Ireland,IRL,1955,38.448387
Ireland,IRL,1956,33.8714
Ireland,IRL,1957,35.57909
Ireland,IRL,1958,37.16489
Ireland,IRL,1959,40.087715
Ireland,IRL,1960,36.879353
Ireland,IRL,1961,45.036873
Ireland,IRL,1962,46.229794
Ireland,IRL,1963,46.669743
Ireland,IRL,1964,47.131573
Ireland,IRL,1965,48.69035
Ireland,IRL,1966,56.096996
Ireland,IRL,1967,46.27264
Ireland,IRL,1968,60.62848
Ireland,IRL,1969,64.557335
Ireland,IRL,1970,61.71952
Ireland,IRL,1971,53.36949
Ireland,IRL,1972,60.326202
Ireland,IRL,1973,55.779964
Ireland,IRL,1974,53.686813
Ireland,IRL,1975,48.501503
Ireland,IRL,1976,53.018955
Ireland,IRL,1977,51.63899
Ireland,IRL,1978,52.96881
Ireland,IRL,1979,48.091267
Ireland,IRL,1980,51.72087
Ireland,IRL,1981,50.603054
Ireland,IRL,1982,50.11401
Ireland,IRL,1983,52.45568
Ireland,IRL,1984,46.86734
Ireland,IRL,1985,54.786865
Ireland,IRL,1986,57.501534
Ireland,IRL,1987,49.205696
Ireland,IRL,1988,49.841652
Ireland,IRL,1989,55.09138
Ireland,IRL,1990,51.881096
Ireland,IRL,1991,48.475094
Ireland,IRL,1992,47.652264
Ireland,IRL,1993,50.832867
Ireland,IRL,1994,46.91595
Ireland,IRL,1995,49.903423
Ireland,IRL,1996,47.62267
Ireland,IRL,1997,48.99892
Ireland,IRL,1998,47.34791
Ireland,IRL,1999,49.127
Ireland,IRL,2000,42.24317
Ireland,IRL,2001,39.339138
Ireland,IRL,2002,37.471935
Ireland,IRL,2003,37.85069
Ireland,IRL,2004,34.66694
Ireland,IRL,2005,33.348576
Ireland,IRL,2006,32.833122
Ireland,IRL,2007,30.449629
Ireland,IRL,2008,29.544422
Ireland,IRL,2009,30.97737
Ireland,IRL,2010,27.727869
Ireland,IRL,2011,29.99744
Ireland,IRL,2012,30.144093
Ireland,IRL,2013,30.55039
Ireland,IRL,2014,30.760952
Ireland,IRL,2015,30.63599
Ireland,IRL,2016,31.522308
Ireland,IRL,2017,31.23433
Ireland,IRL,2018,29.48991
Ireland,IRL,2019,28.444412
Ireland,IRL,2020,23.682442
Israel,ISR,1975,24.9669
Israel,ISR,1976,20.391373
Israel,ISR,1977,24.131805
Israel,ISR,1978,22.54506
Israel,ISR,1979,22.998293
Israel,ISR,1980,24.906767
Israel,ISR,1981,26.033945
Israel,ISR,1982,33.1285
Israel,ISR,1983,25.678137
Israel,ISR,1984,25.901018
Israel,ISR,1985,27.796879
Israel,ISR,1986,28.28769
Israel,ISR,1987,27.226332
Israel,ISR,1988,26.232044
Israel,ISR,1989,27.288273
Israel,ISR,1990,26.872175
Israel,ISR,1991,26.263737
Israel,ISR,1992,25.379194
Israel,ISR,1993,21.283594
Israel,ISR,1994,15.055106
Israel,ISR,1995,16.992588
Israel,ISR,1996,22.360195
Israel,ISR,1997,22.736017
Israel,ISR,1998,19.541924
Israel,ISR,1999,25.925232
Israel,ISR,2000,26.993242
Israel,ISR,2001,22.87199
Israel,ISR,2002,23.84977
Israel,ISR,2003,21.746225
Israel,ISR,2004,21.71738
Israel,ISR,2005,22.728912
Israel,ISR,2006,22.538324
Israel,ISR,2007,22.543003
Israel,ISR,2008,21.102875
Israel,ISR,2009,18.12404
Israel,ISR,2010,18.116362
Israel,ISR,2011,18.803522
Israel,ISR,2012,19.41811
Israel,ISR,2013,17.904943
Israel,ISR,2014,18.429768
Israel,ISR,2015,18.16278
Israel,ISR,2016,16.968533
Israel,ISR,2017,18.013933
Israel,ISR,2018,18.233986
Israel,ISR,2019,19.35754
Israel,ISR,2020,18.130642
Italy,ITA,1951,33.13831
Italy,ITA,1952,29.75827
Italy,ITA,1953,26.866676
Italy,ITA,1954,23.919024
Italy,ITA,1955,26.044893
Italy,ITA,1956,34.55765
Italy,ITA,1957,30.351688
Italy,ITA,1958,26.282543
Italy,ITA,1959,27.354729
Italy,ITA,1960,30.864525
Italy,ITA,1961,27.828533
Italy,ITA,1962,34.046997
Italy,ITA,1963,34.6783
Italy,ITA,1964,30.129309
Italy,ITA,1965,34.32505
Italy,ITA,1966,30.40076
Italy,ITA,1967,33.10372
Italy,ITA,1968,37.479324
Italy,ITA,1969,38.677204
Italy,ITA,1970,32.73605
Italy,ITA,1971,31.187065
Italy,ITA,1972,31.587866
Italy,ITA,1973,33.85741
Italy,ITA,1974,30.652668
Italy,ITA,1975,34.27776
Italy,ITA,1976,31.648129
Italy,ITA,1977,31.9956
Italy,ITA,1978,29.213236
Italy,ITA,1979,27.86914
Italy,ITA,1980,29.69753
Italy,ITA,1981,28.273863
Italy,ITA,1982,27.431646
Italy,ITA,1983,30.722288
Italy,ITA,1984,28.121073
Italy,ITA,1985,29.180887
Italy,ITA,1986,28.98947
Italy,ITA,1987,25.742525
Italy,ITA,1988,25.91003
Italy,ITA,1989,25.07209
Italy,ITA,1990,24.963255
Italy,ITA,1991,24.07798
Italy,ITA,1992,22.833218
Italy,ITA,1993,22.01741
Italy,ITA,1994,22.169985
Italy,ITA,1995,21.639082
Italy,ITA,1996,19.845942
Italy,ITA,1997,20.595375
Italy,ITA,1998,20.229406
Italy,ITA,1999,20.761806
Italy,ITA,2000,19.474377
Italy,ITA,2001,17.33036
Italy,ITA,2002,17.514223
Italy,ITA,2003,20.453403
Italy,ITA,2004,18.00124
Italy,ITA,2005,19.596626
Italy,ITA,2006,16.844889
Italy,ITA,2007,17.12653
Italy,ITA,2008,16.661983
Italy,ITA,2009,17.012535
Italy,ITA,2010,16.132465
Italy,ITA,2011,16.13434
Italy,ITA,2012,16.498062
Italy,ITA,2013,15.432861
Italy,ITA,2014,14.935771
Italy,ITA,2015,16.33243
Italy,ITA,2016,15.674244
Italy,ITA,2017,16.873564
Italy,ITA,2018,16.136156
Italy,ITA,2019,16.027775
Italy,ITA,2020,17.506481
Jamaica,JAM,1960,14.982233
Jamaica,JAM,1961,19.047796
Jamaica,JAM,1965,18.710377
Jamaica,JAM,1967,14.658523
Jamaica,JAM,1977,25.340637
Jamaica,JAM,1980,16.098259
Jamaica,JAM,1981,16.334387
Jamaica,JAM,1982,14.380241
Jamaica,JAM,1983,19.116932
Jamaica,JAM,1984,26.277195
Jamaica,JAM,1985,21.718143
Jamaica,JAM,1986,17.934368
Jamaica,JAM,1987,20.067266
Jamaica,JAM,1988,16.352049
Jamaica,JAM,1989,17.833721
Jamaica,JAM,1990,13.5916
Jamaica,JAM,1991,13.833797
Jamaica,JAM,2000,22.834572
Jamaica,JAM,2001,20.656658
Jamaica,JAM,2002,22.687105
Jamaica,JAM,2003,21.217915
Jamaica,JAM,2004,21.069632
Jamaica,JAM,2005,24.480799
Jamaica,JAM,2006,19.089241
Jamaica,JAM,2009,20.62315
Jamaica,JAM,2010,19.43574
Jamaica,JAM,2011,16.951967
Jamaica,JAM,2012,18.717701
Jamaica,JAM,2013,17.33884
Jamaica,JAM,2014,21.020708
Japan,JPN,1950,33.70369
Japan,JPN,1951,26.930151
Japan,JPN,1952,22.54388
Japan,JPN,1953,22.883194
Japan,JPN,1954,16.921383
Japan,JPN,1955,15.038192
Japan,JPN,1956,14.851899
Japan,JPN,1957,15.934512
Japan,JPN,1958,12.97801
Japan,JPN,1959,11.961708
Japan,JPN,1960,13.159866
Japan,JPN,1961,12.051805
Japan,JPN,1962,12.748893
Japan,JPN,1963,10.622932
Japan,JPN,1964,10.704455
Japan,JPN,1965,11.775773
Japan,JPN,1966,9.885411
Japan,JPN,1967,9.905642
Japan,JPN,1968,23.910889
Japan,JPN,1969,22.422022
Japan,JPN,1970,22.535252
Japan,JPN,1971,20.175312
Japan,JPN,1972,18.796865
Japan,JPN,1973,18.637135
Japan,JPN,1974,18.975933
Japan,JPN,1975,17.745117
Japan,JPN,1976,17.102764
Japan,JPN,1977,15.468556
Japan,JPN,1978,15.267472
Japan,JPN,1979,15.14467
Japan,JPN,1980,16.043123
Japan,JPN,1981,15.684346
Japan,JPN,1982,15.708381
Japan,JPN,1983,16.485384
Japan,JPN,1984,15.995741
Japan,JPN,1985,16.5812
Japan,JPN,1986,15.87691
Japan,JPN,1987,15.251663
Japan,JPN,1988,15.798752
Japan,JPN,1989,15.410675
Japan,JPN,1990,16.003922
Japan,JPN,1991,15.976887
Japan,JPN,1992,15.745403
Japan,JPN,1993,16.059605
Japan,JPN,1994,15.791648
Japan,JPN,1995,19.31219
Japan,JPN,1996,17.315224
Japan,JPN,1997,16.878448
Japan,JPN,1998,16.522614
Japan,JPN,1999,17.406101
Japan,JPN,2000,16.078691
Japan,JPN,2001,15.879012
Japan,JPN,2002,15.410192
Japan,JPN,2003,15.567162
Japan,JPN,2004,15.359598
Japan,JPN,2005,15.697999
Japan,JPN,2006,14.482939
Japan,JPN,2007,14.494205
Japan,JPN,2008,14.6223545
Japan,JPN,2009,14.526985
Japan,JPN,2010,15.2444725
Japan,JPN,2011,15.662449
Japan,JPN,2012,15.709819
Japan,JPN,2013,15.6798935
Japan,JPN,2014,15.63145
Japan,JPN,2015,15.867107
Japan,JPN,2016,15.766602
Japan,JPN,2017,15.495631
Japan,JPN,2018,15.459761
Japan,JPN,2019,15.252284
Japan,JPN,2020,14.922235
Japan,JPN,2021,15.839136
Jordan,JOR,2008,14.951646
Jordan,JOR,2009,13.999087
Jordan,JOR,2010,12.0079975
Jordan,JOR,2011,13.9555435
Jordan,JOR,2012,13.7295
Jordan,JOR,2015,11.895758
Jordan,JOR,2016,11.453298
Jordan,JOR,2017,11.043385
Jordan,JOR,2018,9.520145
Kazakhstan,KAZ,1981,65.263336
Kazakhstan,KAZ,1982,63.1966
Kazakhstan,KAZ,1985,71.44446
Kazakhstan,KAZ,1986,60.58104
Kazakhstan,KAZ,1987,59.421886
Kazakhstan,KAZ,1988,59.742622
Kazakhstan,KAZ,1989,58.657784
Kazakhstan,KAZ,1990,56.103096
Kazakhstan,KAZ,1991,55.14676
Kazakhstan,KAZ,1992,57.413483
Kazakhstan,KAZ,1993,64.70582
Kazakhstan,KAZ,1994,71.51528
Kazakhstan,KAZ,1995,73.86565
Kazakhstan,KAZ,1996,72.450424
Kazakhstan,KAZ,1997,63.558067
Kazakhstan,KAZ,1998,59.498096
Kazakhstan,KAZ,1999,55.466217
Kazakhstan,KAZ,2000,55.942932
Kazakhstan,KAZ,2001,49.43562
Kazakhstan,KAZ,2002,51.148983
Kazakhstan,KAZ,2003,53.164402
Kazakhstan,KAZ,2004,43.222202
Kazakhstan,KAZ,2005,43.049973
Kazakhstan,KAZ,2006,38.867928
Kazakhstan,KAZ,2007,38.290264
Kazakhstan,KAZ,2008,34.131935
Kazakhstan,KAZ,2009,34.611904
Kazakhstan,KAZ,2010,31.868296
Kazakhstan,KAZ,2011,40.208622
Kazakhstan,KAZ,2012,47.008163
Kazakhstan,KAZ,2013,88.77091
Kazakhstan,KAZ,2014,89.250565
Kazakhstan,KAZ,2015,93.47554
Kazakhstan,KAZ,2016,90.36722
Kazakhstan,KAZ,2017,79.24804
Kazakhstan,KAZ,2018,71.832634
Kazakhstan,KAZ,2019,69.57859
Kazakhstan,KAZ,2020,68.80619
Kazakhstan,KAZ,2021,79.40143
Kuwait,KWT,1972,71.781586
Kuwait,KWT,1975,28.290844
Kuwait,KWT,1976,28.711544
Kuwait,KWT,1977,26.105768
Kuwait,KWT,1978,34.127457
Kuwait,KWT,1979,23.722244
Kuwait,KWT,1980,35.441116
Kuwait,KWT,1981,26.835304
Kuwait,KWT,1982,24.615585
Kuwait,KWT,1983,27.882063
Kuwait,KWT,1984,17.161983
Kuwait,KWT,1985,26.550793
Kuwait,KWT,1986,17.493881
Kuwait,KWT,1987,18.73952
Kuwait,KWT,1993,18.738195
Kuwait,KWT,1994,20.50931
Kuwait,KWT,1995,15.282807
Kuwait,KWT,1996,15.708823
Kuwait,KWT,1997,16.81479
Kuwait,KWT,1998,13.7470455
Kuwait,KWT,1999,8.90906
Kuwait,KWT,2000,14.321371
Kuwait,KWT,2001,13.489014
Kuwait,KWT,2002,16.111425
Kuwait,KWT,2003,20.989162
Kuwait,KWT,2004,14.396659
Kuwait,KWT,2005,18.259928
Kuwait,KWT,2006,17.020718
Kuwait,KWT,2007,12.49372
Kuwait,KWT,2008,8.790651
Kuwait,KWT,2009,8.130347
